n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal,v_mag,target
602,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.035710123123418,-0.0951702394394711,-0.0367246379361875,0.0,2,111.76409626157472,396.7330898,-51.11478445,-62.30807832000001,-0.4660579288,-0.385566604,0.003698894966,0.10807999999999998,0
603,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0357365554869438,-0.0952406837321724,-0.0367518212359182,0.0,2,62.2486124652776,107.5411812,377.63292220000005,61.20453124,-0.1043406207,-0.2280807747,-0.1038155275,0.10815999999999995,0
604,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0357629878504697,-0.0953111280248737,-0.0367790045356489,0.0,2,72.66420158564907,-271.1101564,-295.7910968,35.04311407,0.1861132486,0.1365540035,-0.0936725986299999,0.10823999999999995,0
605,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0357894202139955,-0.095381572317575,-0.0368061878353796,0.0,2,80.03515065972313,-287.8802339,-273.7874603,-58.81270246,-0.3981682699,0.6126599235,0.03750461988,0.10831999999999993,0
606,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0358158525775214,-0.0954520166102763,-0.0368333711351103,0.0,1,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10839999999999994,1
607,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0358422849410472,-0.0955224609029776,-0.036860554434841,0.0,1,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847999999999991,1
608,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0358687173045731,-0.0955929051956789,-0.0368877377345717,0.0,2,82.74003723379639,383.9271857,-111.2356731,-61.72597153,-0.3950122115,-0.6022073579,0.02500766836,0.1085599999999999,0
609,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0358951496680989,-0.0956633494883802,-0.0369149210343025,0.0,2,658.9431668634257,-401.9829936,22.04314474,53.05477976,0.4389529116,0.2499967097,-0.07749279868,0.10863999999999993,0
610,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0359215820316248,-0.0957337937810816,-0.0369421043340332,0.0,1,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10872000000000001,1
611,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0359480143951506,-0.0958042380737829,-0.0369692876337639,0.0,1,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10879999999999998,1
612,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0359744467586765,-0.0958746823664842,-0.0369964709334946,0.0,2,63.88057658564852,405.0290641,50.68862484,-21.259740710000003,-0.1186449664999999,0.07286770824,-0.1047255225,0.10887999999999999,0
613,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0360008791222023,-0.0959451266591855,-0.0370236542332253,0.0,2,58.5789226504636,350.9413841,-27.58013079,154.8561785,-0.4098677251,-0.1073455988,-0.1353387864,0.10895999999999996,0
614,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0360273114857281,-0.0960155709518868,-0.037050837532956,0.0,2,64.92289718750037,-265.0657156,292.75119620000004,64.71523822,0.6286649377,0.0545446041499999,-0.08067646447,0.10903999999999993,0
615,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.036053743849254,-0.0960860152445881,-0.0370780208326867,0.0,2,597.1503520486118,-402.4267805,65.27212594,1.4273294870000002,0.4315070245999999,0.5093007213,-0.0584933345099999,0.10911999999999994,0
616,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0360801762127798,-0.0961564595372894,-0.0371052041324174,0.0,2,673.2941518171298,299.349341,216.0594034,123.7050082,-0.215059459,-0.4090271748,-0.1232423934,0.1091999999999999,0
617,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0361066085763057,-0.0962269038299907,-0.0371323874321481,0.0,2,462.53094927083424,-399.0368428,33.15650765,-56.151647780000005,0.4597700866999999,0.2826862673,0.0384274641,0.10927999999999992,0
618,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0361330409398315,-0.096297348122692,-0.0371595707318788,0.0,1,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10935999999999989,1
619,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0361594733033574,-0.0963677924153934,-0.0371867540316095,0.0,1,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10943999999999997,1
620,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0361859056668832,-0.0964382367080947,-0.0372139373313403,0.0,1,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10951999999999999,1
621,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0362123380304091,-0.096508681000796,-0.037241120631071,0.0,1,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10959999999999999,1
622,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0362387703939349,-0.0965791252934973,-0.0372683039308017,0.0,1,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10967999999999996,1
623,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0362652027574608,-0.0966495695861986,-0.0372954872305324,0.0,1,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10975999999999995,1
624,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0362916351209866,-0.0967200138788999,-0.0373226705302631,0.0,1,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10983999999999995,1
625,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0363180674845124,-0.0967904581716012,-0.0373498538299938,0.0,1,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10991999999999992,1
626,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0363444998480383,-0.0968609024643025,-0.0373770371297245,0.0,1,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999992,1
627,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0363709322115641,-0.0969313467570038,-0.0374042204294552,0.0,1,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11007999999999989,1
628,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.03639736457509,-0.0970017910497051,-0.0374314037291859,0.0,1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101599999999999,1
629,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0364237969386158,-0.0970722353424065,-0.0374585870289166,0.0,1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11023999999999995,1
630,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0364502293021417,-0.0971426796351078,-0.0374857703286473,0.0,1,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11031999999999996,1
631,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0364766616656675,-0.0972131239278091,-0.037512953628378,0.0,1,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11039999999999994,1
632,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0365030940291934,-0.0972835682205104,-0.0375401369281088,0.0,1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11047999999999997,1
633,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0365295263927192,-0.0973540125132117,-0.0375673202278395,0.0,1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11055999999999994,1
634,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0365559587562451,-0.097424456805913,-0.0375945035275702,0.0,1,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11063999999999993,1
635,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0365823911197709,-0.0974949010986143,-0.0376216868273009,0.0,1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11071999999999993,1
636,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0366088234832968,-0.0975653453913156,-0.0376488701270316,0.0,1,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11079999999999993,1
637,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0366352558468226,-0.0976357896840169,-0.0376760534267623,0.0,1,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108799999999999,1
638,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0366616882103484,-0.0977062339767182,-0.037703236726493,0.0,1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11095999999999988,1
639,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0366881205738743,-0.0977766782694196,-0.0377304200262237,0.0,1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11103999999999996,1
640,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0367145529374001,-0.0978471225621209,-0.0377576033259544,0.0,1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111999999999994,1
641,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.036740985300926,-0.0979175668548222,-0.0377847866256851,0.0,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11119999999999994,1
642,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0367674176644518,-0.0979880111475235,-0.0378119699254158,0.0,1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11127999999999992,1
643,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0367938500279777,-0.0980584554402248,-0.0378391532251466,0.0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11135999999999996,1
644,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0368202823915035,-0.0981288997329261,-0.0378663365248773,0.0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11143999999999993,1
645,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0368467147550294,-0.0981993440256274,-0.037893519824608,0.0,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11151999999999992,1
646,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0368731471185552,-0.0982697883183287,-0.0379207031243387,0.0,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115999999999999,1
647,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0368995794820811,-0.09834023261103,-0.0379478864240694,0.0,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1116799999999999,1
648,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0369260118456069,-0.0984106769037314,-0.0379750697238001,0.0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11175999999999997,1
649,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0369524442091328,-0.0984811211964327,-0.0380022530235308,0.0,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11183999999999997,1
650,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0369788765726586,-0.098551565489134,-0.0380294363232615,0.0,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191999999999995,1
651,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0370053089361845,-0.0986220097818353,-0.0380566196229922,0.0,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999995,1
652,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0370317412997103,-0.0986924540745366,-0.0380838029227229,0.0,1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11207999999999992,1
653,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0370581736632361,-0.0987628983672379,-0.0381109862224536,0.0,1,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121599999999999,1
654,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.037084606026762,-0.0988333426599392,-0.0381381695221843,0.0,1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122399999999999,1
